MHCI	MHCII	Coactivation_molecules	Effector_cells	T_cell_traffic	NK_cells	T_cells	B_cells	M1_signatures	Th1_signature	Antitumor_cytokines	Checkpoint_inhibition	Treg	T_reg_traffic	Neutrophil_signature	Granulocyte_traffic	MDSC	MDSC_traffic	Macrophages	Macrophage_DC_traffic	Th2_signature	Protumor_cytokines	CAF	Matrix	Matrix_remodeling	Angiogenesis	Endothelium	Proliferation_rate	EMT_signature	Class
CRUK0090_SU_T1-R1	-0.942832211306042	-0.908872971105115	-0.755357848684673	-0.755141845142684	-1.14497679295332	-0.659619937796335	-0.746800263955289	0.160652055452791	-0.298014416435785	-0.836666989311753	-1.62362659845695	-0.963746719423971	0.0731961658736696	0.0892201431610605	0.0807645424042418	0.201389269770158	-0.46813342130035	-1.26254875260092	-1.00523791044347	-0.726886992579739	0.0218813700178716	-0.383639419814855	0.082746414873454	-1.04271725760355	-0.511096682328256	0.418680435097928	0.316521616212227	0.882358793848209	-0.803094959690389	2
CRUK0090_SU_T1-R2	-1.07984675100146	-1.05366629857315	-0.728266797489661	-0.860252964192508	-1.31823034391134	-0.771232343166489	-0.7598920828961	0.427876569671131	-0.606600167751444	-0.697498000969814	-1.82949168780243	-0.9986100594132	0.0228566820708078	0.0594179674582593	0.624433141042374	0.159051199320104	-0.552947386282737	-1.04766006163707	-1.16281257842911	-0.648107058442149	-0.684538596325453	-0.529145087271923	0.460242553131546	-0.732580912337304	-0.145516315461231	0.887929354809398	0.850592723039423	0.651211426301172	-0.610767861956445	2
CRUK0092_SU_T1-R1	0.90285657063736	-0.568413935176636	0.190519141104422	-1.1541979838952	0.526342508650672	-1.48956105606631	-1.64353634105107	-1.08831801940585	0.517572160713146	-0.742327916349461	0.330017647164473	-0.650035532455821	0.319840661617665	-0.582397953066661	-0.76726224043243	0.240324006752723	0.133139442069966	-0.46061394804006	-0.593870332420147	0.334257078751196	-1.64320240768771	1.26299011865412	0.7218437006131	1.81876314870076	1.30749721933817	0.0122252360312126	-1.12674994616331	0.691108733746787	1.32671722174101	2
CRUK0092_SU_T1-R2	1.14664606438077	0.61793339759	0.951528574099498	0.146330469078828	0.717964877819643	-0.294895435327689	0.731334929952996	2.27493929960747	0.270125678566638	0.53085742119079	0.166085582406824	-0.037851513967005	0.831810672562071	0.124783375320284	-0.316844064605283	0.393944932789195	0.856654994612401	0.619224083695446	-0.204458792111787	0.685038326561338	-0.00664208966464843	2.36889583908677	1.15721843350069	1.81154396763819	1.31942577174824	1.46791685734709	1.48759367262004	0.289016955019504	1.61054997253301	3
CRUK0115_SU_T1-R2	0.418454023409755	0.497889674610964	0.5286364417559	0.334632042046904	0.969922025922086	0.307632108885219	0.424719000246778	0.0643486105881213	1.24256918709835	0.354202682142199	0.872752870395585	0.596010012656307	0.690902250607818	1.1864337903607	-0.325109731858088	1.04997407843609	1.43377900087889	1.50932432012566	0.979160124272431	1.64726152833779	0.662468830923932	0.607609173812536	0.255662355697598	-0.114301550089496	0.381986404760563	0.580892858967471	0.827094202872426	0.311492794895373	-0.348098015552321	0
CRUK0115_SU_T1-R4	0.719535027815924	0.508565342804999	0.718672796971962	0.470581605382296	1.14050911367677	0.408840104375828	0.566062848079625	-0.0678575208391067	1.48450016466423	0.5680342525862	0.958728687454575	0.627647675626165	0.925776112217425	1.11173672855218	0.181407289898218	0.731326707991989	1.66478324512035	1.24517360430016	1.1595575200198	2.08529421510837	1.01897549490379	0.643663143362636	0.474553253891545	0.167343223575444	0.391520655945199	0.573693387779231	0.829436307515369	0.365011456960114	-0.127286850684417	0
CRUK0117_SU_T1-R1	0.951921018397257	0.463597496846191	0.0987810433709703	0.650152638797986	-0.0114396931047143	0.771851300811035	0.452495367746673	0.987851202924946	-0.149441516417195	0.549855652920932	0.960775820683768	0.325700924598259	0.098097203902149	-0.166547149486309	-0.2318121804058	-1.09984538598983	1.64806610214759	0.561336260009976	0.187640782828619	-0.286819330773389	0.451276062583699	0.197817044131541	1.04504132486851	0.0616416677321725	0.00360958213489757	-0.60872048219535	-0.119284256805576	0.148542711128542	0.0371347606781761	1
CRUK0117_SU_T1-R2	1.46856794441109	0.876021314865765	2.06010752266909	1.68693750254753	0.595229957245749	1.42289033390144	2.23150962769056	3.13480563436113	1.46033544132324	1.6785187602664	1.9165633149289	1.95858435203697	1.82517705182478	2.04757726091357	0.937685268854189	-1.41736514189261	1.06700647470889	0.913052374270108	0.985836260402165	1.0642692960184	1.59218947662688	0.730986415026949	1.24018430801119	-0.00584046466061641	0.334429807100785	0.115427803570608	0.996655187146197	-0.332594390974313	1.12592859300257	1
CRUK0118_SU_T1-R1	0.614144668083594	0.621135533999961	0.719995002662031	0.260555454316504	1.01668546901398	0.387895647099261	0.528218741372054	1.38441506599306	0.481782051399223	0.302196808946957	0.744512407512487	0.562063597864905	1.38826293230565	0.442070534676877	1.06283149075949	1.27463404548787	0.534509545218269	0.671634023566388	0.520051444894929	0.6740717799421	0.401727659048126	0.795702905639477	0.98693916460849	1.31682075424627	0.476617471627276	0.416596180664563	0.549477681053226	-0.205434110394619	0.592867381895226	1
CRUK0118_SU_T1-R2	0.739826547144821	0.760374741004945	1.05973411440049	0.520950123241128	1.0731450246625	0.469931769744453	1.05572221201213	1.92381149388276	0.807311535149518	0.573116173874904	0.763273756102807	0.848818812327208	1.79143102879987	0.818224577037284	1.72729897918205	1.38522733275867	0.805509080267098	1.173798412888	0.860225408828767	0.826335406900105	1.17873610470715	1.29271211607281	1.41724658633138	1.47803827015745	0.894233508529973	0.84006435695755	1.01179372619176	-0.726383323513661	1.06490189792954	1
CRUK0124_SU_T1-R1	0.761886655291933	0.947896966511067	1.28080812526808	0.424783890680278	0.632656351620547	-0.13000591931894	1.24162886192014	0.761791035995624	-0.769132691663612	0.373537577797691	0.0652241511130711	0.113249002163251	0.872539665586576	1.79664479193549	-1.01935765394688	-0.281856088774237	-0.816025050355615	0.298634845647848	0.0410733317308908	0.415208842702869	1.40730691919173	0.43930661446288	0.490227697375803	0.164474811686236	-0.600060330184024	-0.630758824568515	0.116237263393351	-1.36248456079994	-0.76444188331786	1
CRUK0124_SU_T1-R2	0.606097265987226	0.931299358401417	1.11827373073031	0.479700108789978	0.689721774178003	-0.165268471199729	1.15529227730594	0.913496309839259	-0.491752956943935	0.414364707804011	0.114688796103659	0.0303294896323197	0.650895809892606	1.42658255698305	-0.0849661365531686	0.0973333393576462	-0.644147468482159	0.510414473959121	0.189359331197838	0.620568922396393	1.98270038795871	0.474071405066166	0.408991468483858	-0.0269931594312118	-0.715713417526474	-0.551339249638617	0.129026998755905	-1.32330003102698	-0.666209253042678	1
CRUK0134_SU_T1-R1	-1.49158788727683	-0.664405996741647	-0.419471208261238	-1.1281801357514	-1.04984401507759	-1.20542620703306	-1.1166026247463	-0.343565962749566	0.240914565151887	-1.36923316681721	-0.628649213493697	-1.10973390671071	0.551894053564854	0.0100030021223849	-0.801322630357356	-0.559890516590814	-0.109331553304557	-1.29784454652105	-0.720944597059381	-0.240934298104524	-0.620220459705743	1.77452871295603	1.91509340159662	1.07095601935988	1.42864208034557	0.166158438903066	-0.0258592311941868	0.215620555140991	2.08165388096525	0
CRUK0134_SU_T1-R3	-0.816960737342352	-0.92748041920088	-0.302380614323717	-0.976862287286697	-0.571869364214532	-0.883627447973864	-0.73156872480636	0.214293911776804	-0.071912499776824	-0.971303398152999	-0.267898149950259	-0.931988801849456	0.158230933148898	0.0133589320618904	-0.62530325188725	-0.671174898002239	0.684612532841032	-0.932346395739815	-0.964081018482695	-0.239879368688844	-0.0862252576392407	2.05854082435238	1.70243196566815	1.18638034979624	1.64561490803392	1.06058558487044	0.535036159534975	-0.049634388354654	2.03389628143935	0
CRUK0134_SU_T1-R4	-1.03459400375401	-0.550306440571056	-0.452660854585512	-0.978299349699017	-1.0922154709534	-1.40705755811635	-0.916615735900288	-0.3943119671331	0.0871696389806033	-1.23586889427069	-0.469398649730318	-0.999806246664017	0.0827472345876626	-0.0259027926656637	-0.236190686567949	0.141900395064278	0.530981632206649	-0.610220917574497	-0.478752725711146	-0.0623671831139511	-0.146331564409806	2.24005000037251	2.18733500651341	1.11972454381156	1.96528603268335	1.25519252288825	0.456682430894892	-0.0207669100802978	2.60967225739819	0
CRUK0134_SU_T1-R5	-0.793215188260693	0.0717498796415239	0.559905624152944	-0.289107054153667	-0.860347323840163	-0.18305201275146	0.344671608373854	1.84252491142532	0.904988824176207	-0.36671789894192	-0.00436384578483753	-0.167291267121484	1.07392856809205	0.85330500419826	-0.349163050033106	-0.00288557347132098	0.915498546008353	-0.547297958564469	-0.408123888672119	0.1959385464131	-0.0750401619683988	1.80755123719079	1.26310087373669	1.05429395731153	1.43954463794701	0.572552201817566	0.351336097027725	0.116542678966502	1.41545931274281	0
CRUK0134_SU_T1-R6	-1.68350467887672	-2.04621714624604	-0.879033577770292	-1.74570378917455	-1.78081071135343	-1.52595388048575	-1.67977696598079	-1.04402078362726	0.47005189981941	-1.79248951615767	-0.406425048472975	-1.59117573487799	-0.391239721702175	-0.575116150409899	-1.28060420857383	-0.060421279844245	0.394517550683236	-1.15262533201911	-1.22973064987138	-0.403258487427748	-0.71231994664589	2.19712310243708	1.94170136671061	1.00400752760328	1.31193044354538	0.713623355087479	0.106143456830062	0.163023921791274	2.30326267041896	0
CRUK0142_SU_T1-R1	0.427978676035644	0.738812897909073	0.814428523465951	0.799495107437854	0.653669721392993	0.711872276525999	1.12395231962672	1.62389273171692	0.113324530846335	0.493390999670954	0.060770798673875	0.788418147141517	1.0938068328319	1.42818956037313	1.2295012287969	1.80051548441896	1.27890738807972	1.45312734159635	0.352269758599081	0.730493543364446	1.51766032800109	1.20299663557095	1.27702317862374	0.438154892850888	0.57529471754993	1.28750944720389	1.28976319456305	-0.194352681589198	0.414673454701847	3
CRUK0142_SU_T1-R2	0.466810412763678	0.413384354821914	0.596458063067311	0.398832249446196	0.633685812399814	0.216348201365625	0.377412885921764	1.20231957051472	0.445224306388513	0.138232590315165	0.519564874898671	0.433260701520379	0.615423347279397	0.463460646471101	1.12937352834112	2.25271115884428	1.02698645301327	1.47870308180162	0.12420636576721	0.82287931236024	0.3349498449953	1.15891887722957	1.68315114725651	1.201468199828	1.17311905881315	1.9621994025215	1.34731048716284	-0.72573917944497	1.1210291359122	2
CRUK0146_SU_T1-R1	0.626208205025633	0.19770004558722	-0.401619048458906	-0.100034732951918	0.484407702007894	-0.224261507874665	-0.22248595180541	-0.51178573356315	-0.420610551752256	-0.351536031652805	0.241235072510814	-0.435709720620766	0.047366401833995	-0.756081929981725	-0.623118496084728	-0.517977391005789	0.206291656754072	0.00179626413339353	0.593876892049885	0.437404675566263	-0.727439466547112	1.18625106508798	0.779648059446745	1.64676244126603	1.24842159832863	0.10488246877566	-0.0742659294936287	0.439586222717335	0.611860814943118	0
CRUK0146_SU_T1-R2	-0.317573439103952	-0.806370298159892	-0.917988538957456	-0.556177799702501	-0.0806226837961511	-0.536805784185615	-0.799381150312301	-0.753302153324917	-0.571480575490361	-0.722244943595802	-0.0783127612997191	-1.07156628202284	-0.396962978877186	-1.09588509596594	-0.789316331112533	-0.431265039246936	-0.202448025175249	-0.439590834179451	-0.428346968014421	-0.0065555843318038	-1.25920292506522	0.427756743444436	0.0682257559832532	0.839299212929232	0.766635469323251	-0.0243517707065701	-0.457510300675987	0.887641219623316	-0.310026928888269	0
CRUK0146_SU_T1-R3	-0.584115165731774	-0.0123068743955741	-0.154255925510481	-0.522200021939738	-0.0019212025042848	-0.539111487574587	-0.53037258400133	0.273880995867504	-0.496548130807672	-0.149527957140426	0.265363011236045	-0.524172586278252	-0.026195764630099	-0.257515221014645	0.128049669191787	0.0439527187300249	-0.328107002668458	-0.28605180575461	0.471930515399757	0.272000326774579	-0.505592727506339	0.541206409918289	0.828887677492658	1.50613264880064	1.32715472318281	0.783003197885751	0.442333553706376	-0.0808424954270973	1.1930816783032	0
CRUK0157_SU_T1-R1	1.41764902582476	0.585912397862173	-0.0788811746638121	1.51545598135966	1.4675127243975	1.7605244238845	1.06524127062655	0.0097018350178253	-0.104879799145167	1.59878582901404	0.427327440554276	1.24145212700505	0.702884688141255	0.792301664250462	-0.542105429415005	0.200514075354267	0.704876584806507	0.081476553312137	0.721928965189056	1.48591778485709	-0.529041454114873	-0.651830608502914	-0.288502588810026	0.213743809629426	0.444734191681836	0.0880195842014637	0.191705105427665	1.13322441121545	-0.0938773878022099	3
CRUK0157_SU_T1-R5	1.29021729306917	0.489296498353356	-0.219977937644953	0.698426009242559	1.15187637214838	0.879181252026301	0.240857993159773	-0.491613631638117	-0.090736185031414	0.573072849283549	0.117664231882204	0.488406929416414	0.675376833908576	0.745076647461548	-1.09135869833648	-0.397839664571061	0.144799281771024	-0.38142161696709	0.226999246390266	0.810274849891911	-0.554089772411565	-0.21839806384179	0.528440509423651	0.44673394793476	0.965360658397766	0.978708533643326	1.058880459368	1.08998673900101	0.476385023789588	2
CRUK0157_SU_T1-R6	1.30945604157396	0.419457364913231	-0.471962734313335	0.588370425275118	0.758191460272591	0.613709057717955	0.104611715186481	-0.385704580314672	-0.355170667895792	0.387774763833934	-0.38347652372352	0.333173773793575	0.242471375707622	0.372880798587484	-0.685419085010745	0.276354280317093	-0.0802997467389551	-0.087374192840726	0.350719279762347	0.254922510124064	-0.753338026822093	-0.613118585186969	0.295404305949223	0.62534916155778	0.816973822608965	0.584813602283742	0.411616610055416	1.10708224787167	0.0849008129551879	2
CRUK0178_SU_T1-R1	-0.847467782658686	-0.291795579775166	-0.677363383388466	-0.454078157264103	-0.120908030783162	-0.565401192668104	-0.540418697461235	-0.535310079523578	-1.34605666035669	-1.19966424630444	-0.99809865022286	-0.742538116335422	-1.49568602437438	-0.898162921850763	-0.36956688795342	-0.997532809350552	-0.318636819735913	-1.04869781037769	-0.442725943387189	-0.0927391320064271	-0.620859389587528	-0.338400074343189	0.11942873246082	-1.12054581657899	0.103194771819642	0.503338782573945	-0.18323097993771	1.04548195235006	0.955211930879241	0
CRUK0178_SU_T1-R2	-0.888706149058926	-0.331330216906405	-0.841093451267099	-0.302069561316838	-0.0595203654206109	-0.407447378898258	-0.495270387013009	-0.521694334691011	-1.62401817537685	-0.970611166605319	-1.4976011272711	-0.787681994850278	-1.92550143529713	-1.49566340076896	-0.11785075640897	-2.01611636828783	-0.836470736391462	-1.77422943145695	-0.85399472765004	-0.523225520905403	-1.81251067732835	-0.502848262429971	0.0860562930561356	-1.31322424508897	-0.0233864027211996	0.156838896613421	0.0312364885892548	0.96799127019648	1.16155592702606	0
CRUK0178_SU_T1-R3	-0.213576768360882	0.319626644628983	-0.481916038069711	-0.476191135380083	-0.12276065723581	-0.65594815082157	-0.59521061265743	-0.248438762161293	-0.941042922381766	-1.07608143943436	-1.05592351430213	-0.434526092234617	-1.39631185122371	-1.3232170461025	-1.52863871440242	-1.72345092926297	0.0898601822189745	-0.322937417706396	0.930874645734833	0.653494239386627	0.0239465981896807	-0.434550779545952	0.909249724078491	-0.712219477714865	0.342791405230932	0.976107137650334	0.188885501058373	0.692287322966272	0.950266503862526	0
CRUK0178_SU_T1-R4	-1.39043427446107	-0.708833370357116	-0.347413061318437	-0.543505477227065	0.0759510674345093	-0.812600816002716	-0.660485017960938	-0.639942334578226	-1.09252343498106	-0.84871256549951	-0.436819713284734	-0.666164829816745	-1.31913396908246	-0.583617550009515	-0.609832200215417	-1.31963809798991	-0.49154603978148	-1.52787011546461	-0.648327249435741	0.32244881733383	-0.656117953999986	-1.27100287627386	-1.18084494701055	-2.50019768796186	-0.0459966889415262	0.350423879839527	-0.623611697322305	0.970491954359957	-0.235911770309157	0
CRUK0182_SU_T1-R1	1.15213134107423	0.787737009909668	-0.004884939119804	0.0537248580441263	0.132995993142242	-0.144029771586491	0.282470550990285	1.4626962561777	0.0466192856301163	0.128678181238983	0.372804029124682	0.0828629311291323	-0.834828298642917	-0.373815509406443	0.575517009361707	1.30972828858064	-0.216830888735068	1.13137010604953	0.818757878028501	0.111829186246728	0.498655448986799	0.107959931458836	1.45180536619533	1.75395410749767	1.22467665208437	1.79657074194564	1.1399682053331	-1.13768289514103	1.2875125026116	0
CRUK0182_SU_T1-R2	0.982674139524991	0.565893921363221	-1.17539942294951	-0.451597584500993	-0.301499846640271	-0.985934217800592	-0.568574488420435	-0.430656633649587	-0.110347625254395	-1.16939240670994	0.470451987634616	-0.539481482848889	-1.50642116817474	-0.358330572197453	-0.835334508918998	1.01259327612067	-0.213855037462035	1.23668563155795	0.587480126011588	-0.611724211655528	-0.725116294662791	0.637102470800881	1.22104391455235	1.61893416335617	1.10460059149131	1.41051954750411	0.683013512421676	-1.33865053976348	1.41922655188241	0
CRUK0206_MR_T1-R3	-0.252968383063103	0.126518371001157	0.967023627504783	-0.236399796258204	-0.141675763357284	-0.267530348423634	-0.0878342131813723	-0.216809399481889	-0.459487393142167	-0.0619489075755406	0.357776977777701	0.0867992279464267	0.738448488606551	1.81818954204845	0.626160890073502	0.190009321121325	0.0210860131657089	0.654313380657704	0.437025025609597	0.442230604966505	0.791732562447558	-0.640465672742247	0.650816530607443	0.713503743583673	0.507922645860775	0.0859010817445185	-0.150188312525307	-0.8550758014595	-0.0392817335886859	3
CRUK0206_MR_T1-R4	0.131736570121828	0.657999474974137	1.25501612938047	0.290393740466664	0.258990809184414	0.30941956094352	0.848182820202686	0.219316336845849	0.0549781946532988	0.147404821081418	0.157574958926718	0.575756596050106	1.37579569289231	2.83764403052697	0.271717814745659	0.440241038473755	0.500399124339728	0.843491324111014	0.58834060251578	0.548967577447462	1.9332022686082	-0.0899223380776973	0.794561930681783	0.710559339233836	0.570238938672954	1.28097585358096	1.16777154219407	-0.207856092512078	0.186337655696864	3
CRUK0206_MR_T1-R5	-0.51824161929118	0.22888273778838	0.733055775119551	-0.289392702732468	-0.331734373966515	-0.29386144304673	0.0305280983581555	-0.412859551713612	-0.197005965035026	-0.344403444020631	-0.0997678929343386	-0.130277104661679	0.792558209195818	2.05200015447352	0.265920874616757	0.523266262842418	0.0920666153204157	0.577118236111668	-0.16309800020791	-0.0216847720382157	0.37011784783585	-0.337136974527396	0.181592225012967	0.0485660677209413	0.314287521845511	0.665327005179985	0.448334283921407	0.138507051314465	-0.263364902272779	2
CRUK0206_SU_T1-R2	-0.510438821562098	0.261218669529306	0.421365224708006	-0.602861712115458	-0.763786960683829	-0.832064958900312	0.236926606310606	-0.742170895349694	-0.689761911206847	-0.360540411889317	0.376447998654829	-0.395310661042431	0.586962047279788	2.08886534560791	-0.368172185809931	-0.265382191989902	-0.26715591929032	0.0898320947041198	0.10220512143391	0.0166078885052447	0.648501061929079	-0.280841655694986	0.598630117781743	1.06690163187349	0.555632011499535	1.48172998410518	1.25220855886313	-0.528093163628611	-0.110652188155223	2
CRUK0206_SU_T1-R3	-0.154161935468143	0.668973770532807	1.61370208461645	-0.485489297687316	-0.0445578506978442	-0.680608349583486	0.200794841236974	-0.17407994018563	0.0728322461249808	-0.594299974321101	0.43488816453213	0.305611682839812	1.19545517144736	1.52588276560981	1.28523815733641	0.836476828777397	0.472083652655855	1.67649993748794	1.40641630028741	0.865050833208463	0.675731402875762	0.572486703967314	1.49420525440345	1.2405016227047	1.21442806730951	2.19275489782452	1.11208502888902	-0.825336001284362	1.28595840917951	2
CRUK0206_SU_T1-R4	-0.694174756984607	0.00583003422922915	0.158265959467028	-0.920692526868486	-1.45672340143122	-0.890347907912903	-0.0715353158434008	-0.821147014644608	-0.83585027109305	-0.850183209185597	-0.268367115327212	-0.535265424814929	1.26810147071602	1.9295260689605	0.272501573463361	-0.438294415074509	-0.664086854494636	0.0293845082565086	-0.215683232257649	-0.328125991004139	1.14324006254345	-0.671557046214354	0.357656424478698	0.370953002390517	0.296645142835706	1.45858146431962	1.2799046162791	0.0782285249043062	-0.426121230797742	2
CRUK0206_SU_T1-R5	-0.127898777554835	0.569527891977384	1.09597203952532	-0.587225238776776	-0.00369953095487793	-0.731017625431356	0.183321818951484	-0.479544159645886	0.162617667194601	-0.384567340951217	0.552037875329765	0.394132029031954	1.08113547151902	2.31238772009428	0.318974117251504	0.215117293182643	-0.0429944954059628	1.15526110823253	1.05072451228815	0.824638265037299	0.62482926460779	-0.151459769142159	1.14978111389508	1.30949708757943	0.866555518828152	1.65212754793786	1.15254564329356	-0.637389403421689	0.512963840928975	2
CRUK0223_SU_T2-R2	-0.528623037327026	0.162206744871807	0.135878248903581	1.22545815985915	0.766792808104118	1.42607113333986	0.744925186214018	0.74825905266663	0.464886452598134	0.646451983321323	0.660925305079245	0.7235092409554	0.476972222623104	-0.385803082665048	-1.13411743774155	0.509820114027055	0.982270846209778	0.315043031433294	0.143148504914801	1.12398900712057	1.00296279592581	0.158432885572242	0.532723248615977	0.258582615394645	0.787970802056913	-0.299102139913593	-1.1437142708097	1.01247643096387	0.55231645984899	3
CRUK0223_SU_T2-R3	-1.70606242997029	-0.960135627760269	-0.933490003607038	0.633784777727588	-0.0159984449989457	0.623901066944266	-0.61769786141701	-1.16244496051227	-0.0747673650540979	-0.29204000336527	0.251981769184268	-0.711961322166888	-0.315862669281004	-1.12547193429758	-0.322413053695383	-0.00820730381711158	-1.09613159024062	-0.608782499845836	-0.581078333874036	0.135642328287529	-0.689077778017766	-0.579189201726888	0.560832545020041	-0.236992814253487	0.834393078440405	0.205965779368277	-1.03293909458388	0.557811294721009	0.507257545478343	2
CRUK0223_SU_T2-R4	-2.25273164209349	-1.31841693983969	-1.43521977264953	-0.891215936474098	-0.937663278309249	-1.44577584448438	-1.50557365299438	-1.11774892122589	-0.101156165490469	-0.138910264883099	0.629089657930024	-1.59962477780683	-0.972592851681968	-0.475630903148359	-0.403009583420636	1.13219267066291	-0.500478979652937	-0.366623683325364	-1.10148701421834	0.347124549951423	-1.19122774631096	-0.955747680156499	-0.394352029125186	-0.718958811082705	0.473455178600436	0.137116821984262	-1.49016898646361	0.772504734638832	0.00952026406804506	2
CRUK0223_SU_T2-R5	-1.96526124180764	-2.10510102904949	-1.25759491859742	-0.228058882453678	-0.172373160156929	-0.708876126875912	-1.51251393284097	-1.01742404543372	-1.31258660295694	-0.773163790119272	-0.429901756087854	-1.01678090257244	-1.02900934939085	-0.867657181860091	1.14866669283383	0.384229980767638	-0.787282430343665	-0.671493455102362	-1.65062163021134	-0.588476191148472	0.0922722637903463	-0.630790859685014	-0.863308072691577	-0.708977395990059	0.178680490194472	-0.418886570179023	-1.62469481247542	1.092476253193	-0.141375395340994	2
CRUK0232_SU_T1-R1	-0.103530562306702	0.0460385078348076	-0.0096717841957263	0.0484039561812226	0.00671408496831385	-0.242510431098578	-0.0468931936373858	-0.207988792422531	0.741824121672011	-0.38148687764674	0.445548322976547	-0.493205228206111	0.0384417734061761	-0.673894838014368	-0.229171171443614	0.0342285436262087	0.850501258522858	0.155475442960061	-0.116277963319412	0.208395704674717	0.0633961335227947	0.854095655572395	1.00628629410383	0.688153086641208	0.995118184938886	0.862282388504857	0.947913597407182	0.986582831762902	0.0872158131494	0
CRUK0232_SU_T1-R2	0.330366679046819	0.238898901086779	0.355716352274617	0.0962258861692479	-0.0790761506423853	-0.211851317962211	0.395139952001324	1.18022612707806	2.06948089671861	-0.157410139009192	0.884491480940798	-0.140746214296506	0.512099646638319	-0.162211366114114	-0.283771675739188	0.411462835547739	1.16520224416688	0.777460058849365	-0.148500073256181	0.230513976891293	0.036541926322405	1.69895643903555	1.24021799565003	1.19718278795472	1.5013446627906	1.05049214628302	1.18023022285916	0.622867856799983	0.923501698592879	0
CRUK0233_SU_T1-R1	0.922889443766322	0.709806694886075	0.198452268983612	-0.360250866831794	0.0227866257357594	-0.281301255999701	0.166330290986453	0.168452128611798	-1.10406132616357	0.154150423942646	0.315210117324763	-0.219224313170499	0.172104836944676	-0.0171593513194849	-0.358934660437948	0.841337795288389	0.566807465290929	0.360783299372528	-0.516826674660705	-0.635509397667486	1.0292356821285	0.278215625699502	-0.105809741206248	0.0103330193674941	-0.213667365111388	0.202791730679501	-0.201176561818143	-0.960501661439973	-0.676793824349435	1
CRUK0233_SU_T1-R2	1.09817272722266	0.845649213285183	0.271087085424138	0.515864065413979	0.86780219811377	0.447127334790886	0.963300052542562	0.0233708151788479	0.0145480137822226	0.787981963232909	0.0897444514615214	0.465052279728521	0.198348107632018	-0.00638826719701644	-0.561880930508976	0.406686561612266	0.975664621775471	0.234675999625028	0.378188291259718	0.472455434721415	0.825615237309325	-0.0143944139181916	0.405138004967316	0.0979495506867874	-0.568058970074725	0.333605373232499	0.625873654931243	-0.979561226913996	-0.614853724353343	1
CRUK0235_SU_T1-R1	0.138225847728791	0.16787666008237	-0.222491856789762	-0.350513907836016	0.587815092227983	-0.21856621686689	-0.198663353009463	0.46763808319124	0.741197516356181	-0.193809276388628	0.628669894411368	0.0401228178339547	1.53049397633159	1.19258026815182	3.72949078898557	1.92703619016906	0.949590767495516	1.12922865594306	0.200899722085069	-0.535674315964169	0.528959816513144	0.192782947653621	0.368138718002138	1.38163429898834	0.843175625029834	0.30672948838186	-0.266348240284594	-0.957455676846363	0.27564601870125	0
CRUK0235_SU_T1-R2	0.858403633053322	0.18184961283166	-0.672915924457756	-0.326167283591216	0.140769496175832	-0.0108067062928527	-0.447985287983251	0.0879085497837273	0.2207737944598	0.340690365060627	0.52076130044812	-0.234476000999678	0.852977745868922	0.418180541859027	2.57864806618827	1.61885716021161	0.645032326485475	0.674020829886198	-0.0732733384878607	-0.902784305572146	-0.167965623397135	-0.0435411389025298	0.33041159430481	1.48764636405391	0.586877268429124	0.669047115853136	-0.294537529472705	0.035087188135804	0.494046025876125	0
CRUK0235_SU_T1-R4	-0.613860744043423	-0.738695239984739	-0.514261994611397	-0.547972454600262	0.134261347761155	-0.167108047973777	-0.570737477820064	0.204765311218253	1.06642364578911	-0.211810434483685	0.900443474588024	-0.520995158244173	1.2905998567408	0.180402259332011	3.20419239422953	2.11351750302109	0.635890844684926	0.649753797993335	-1.25773908786468	-1.05374517645142	0.390477393211192	-0.560777232999735	-1.14439131991288	-0.0195486002697182	0.238714302072906	0.30124605609788	-0.61881445015905	0.374266768077842	-0.0319992103516539	0
CRUK0240_SU_LN01	-0.416952645401297	-2.00377233432143	-1.51059707762331	-1.34189893540361	-2.21212266659104	-0.768037081625659	-1.09252721301578	-1.73727045309098	-0.229015833967478	-1.69753962911281	-2.45742193947129	-1.13948091920039	-1.11184451600429	-1.35788847486198	0.158686261637831	-0.748209198079528	-1.33519336936972	-0.878316793233696	-1.20533246147247	-0.273845180662662	-1.08724909086554	-0.160308866607538	-1.07205126548744	-1.58006143998979	-0.705612096384275	-0.585037421431944	-1.19242097061714	0.884265573301163	-0.350890248280923	0
CRUK0240_SU_LN02	-0.264142408674948	-3.6668566842929	-2.08836954494453	-2.18369449558686	-2.43146945905691	-1.76009199611115	-2.08698201222684	-1.01363304680545	-0.0172143641584507	-1.72950302084844	-1.68448208250812	-2.25237962854815	-1.6592468444183	-1.17701102084698	1.54658667739856	-0.348933265813689	-1.62015116157538	-0.592983594005067	-2.01224417065627	-1.2493184897431	-1.17557359554604	-0.305344800085276	-0.92588216226981	-1.03381904779857	-1.42431667449762	-0.797467113468284	-0.820790726943788	0.609738617138353	-1.36103973030045	0
CRUK0240_SU_T1-R1	-0.312823929010291	-1.89427427820974	-1.42833935247294	-1.7071323715284	-1.82437720679926	-1.43114682254482	-1.71398780477434	-0.723785783007956	0.0956504248913867	-1.83582164634319	-1.39807135540074	-1.41395984592013	0.0271487215988663	-1.19793803543732	-0.603605745696528	-1.36217163563274	-1.51444719001753	-1.67785744225969	-1.15908636827535	-1.07932056981431	-1.9941088720861	-0.244042790912502	-0.373158478847474	0.262949155662953	0.0381858597291698	-1.35308630513122	-0.882844478756773	0.720102836337884	-0.019111926898775	0
